Source Name,Characteristics[organism],Characteristics[cell line],Material Type,Protocol REF...5,Protocol REF...6,Extract Name,Protocol REF...8,Labeled Extract Name,Label,Protocol REF...11,Assay Name,Technology Type,Array Design REF,Term Source REF,Protocol REF...16,Array Data File,Comment [ArrayExpress FTP file],Factor Value[cell_line]
J132_EPF03P1_NCI-H2452_Lung_908462,Homo sapiens,NCI-H2452,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF03P1_NCI-H2452_Lung_908462,P-MTAB-44937,J132_EPF03P1_NCI-H2452_Lung_908462:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,NCI-H2452
J132_EPF04P1_EFM-192A_Breast_1290798,Homo sapiens,EFM-192A,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF04P1_EFM-192A_Breast_1290798,P-MTAB-44937,J132_EPF04P1_EFM-192A_Breast_1290798:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,EFM-192A
J132_EPF05P1_UACC-62_Skin_905976,Homo sapiens,UACC-62,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF05P1_UACC-62_Skin_905976,P-MTAB-44937,J132_EPF05P1_UACC-62_Skin_905976:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,UACC-62
J132_EPF06P1_DU-4475_Breast_906844,Homo sapiens,DU-4475,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF06P1_DU-4475_Breast_906844,P-MTAB-44937,J132_EPF06P1_DU-4475_Breast_906844:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,DU-4475
J132_EPF07P1_SISO_Cervix_1240212,Homo sapiens,SISO,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF07P1_SISO_Cervix_1240212,P-MTAB-44937,J132_EPF07P1_SISO_Cervix_1240212:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,SISO
J132_EPF08P1_JHH-1_Liver_1298151,Homo sapiens,JHH-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF08P1_JHH-1_Liver_1298151,P-MTAB-44937,J132_EPF08P1_JHH-1_Liver_1298151:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,JHH-1
J132_EPF09P1_COLO-680N_Esophag_906817,Homo sapiens,COLO-680N,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF09P1_COLO-680N_Esophag_906817,P-MTAB-44937,J132_EPF09P1_COLO-680N_Esophag_906817:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,COLO-680N
J132_EPF10P1_ESO51_Esophag_1503367,Homo sapiens,ESO51,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF10P1_ESO51_Esophag_1503367,P-MTAB-44937,J132_EPF10P1_ESO51_Esophag_1503367:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,ESO51
J132_EPF11P1_CAL-33_H&N_753541,Homo sapiens,CAL-33,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF11P1_CAL-33_H&N_753541,P-MTAB-44937,J132_EPF11P1_CAL-33_H&N_753541:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_F11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_F11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,CAL-33
J132_EPG01P1_CAL-29_Bladder_1290730,Homo sapiens,CAL-29,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG01P1_CAL-29_Bladder_1290730,P-MTAB-44937,J132_EPG01P1_CAL-29_Bladder_1290730:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,CAL-29
J132_EPG02P1_UACC-257_Skin_905977,Homo sapiens,UACC-257,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG02P1_UACC-257_Skin_905977,P-MTAB-44937,J132_EPG02P1_UACC-257_Skin_905977:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,UACC-257
J132_EPG03P1_PA-1_Ovary_909255,Homo sapiens,PA-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG03P1_PA-1_Ovary_909255,P-MTAB-44937,J132_EPG03P1_PA-1_Ovary_909255:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.17.zip,PA-1
J132_EPG04P1_H2591_Lung_1240131,Homo sapiens,H2591,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG04P1_H2591_Lung_1240131,P-MTAB-44937,J132_EPG04P1_H2591_Lung_1240131:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,H2591
J132_EPG05P1_H513_Lung_1240141,Homo sapiens,H513,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG05P1_H513_Lung_1240141,P-MTAB-44937,J132_EPG05P1_H513_Lung_1240141:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,H513
J132_EPG06P1_H2461_Lung_1290810,Homo sapiens,H2461,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG06P1_H2461_Lung_1290810,P-MTAB-44937,J132_EPG06P1_H2461_Lung_1290810:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,H2461
J132_EPG07P1_KELLY_CNS_753618,Homo sapiens,KELLY,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG07P1_KELLY_CNS_753618,P-MTAB-44937,J132_EPG07P1_KELLY_CNS_753618:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.18.zip,KELLY
J132_EPG08P1_NCI-H661_Lung_687829,Homo sapiens,NCI-H661,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG08P1_NCI-H661_Lung_687829,P-MTAB-44937,J132_EPG08P1_NCI-H661_Lung_687829:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,NCI-H661
J132_EPG09P1_ES8_Bone_949155,Homo sapiens,ES8,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG09P1_ES8_Bone_949155,P-MTAB-44937,J132_EPG09P1_ES8_Bone_949155:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,ES8
J132_EPG10P1_H2795_Lung_1290813,Homo sapiens,H2795,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG10P1_H2795_Lung_1290813,P-MTAB-44937,J132_EPG10P1_H2795_Lung_1290813:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,H2795
J132_EPG11P1_SW1417_Intestin_909747,Homo sapiens,SW1417,cell,P-MTAB-44941,P-MTAB-44940,J132_EPG11P1_SW1417_Intestin_909747,P-MTAB-44937,J132_EPG11P1_SW1417_Intestin_909747:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_G11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_G11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.19.zip,SW1417
J132_EPH06P1_IGR-1_Skin_907169,Homo sapiens,IGR-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH06P1_IGR-1_Skin_907169,P-MTAB-44937,J132_EPH06P1_IGR-1_Skin_907169:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_H06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_H06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,IGR-1
J132_EPH07P1_NCI-H2030_Lung_722045,Homo sapiens,NCI-H2030,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH07P1_NCI-H2030_Lung_722045,P-MTAB-44937,J132_EPH07P1_NCI-H2030_Lung_722045:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_H07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_H07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,NCI-H2030
J132_EPH08P1_SK-MEL-1_Skin_909723,Homo sapiens,SK-MEL-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH08P1_SK-MEL-1_Skin_909723,P-MTAB-44937,J132_EPH08P1_SK-MEL-1_Skin_909723:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_H08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_H08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,SK-MEL-1
J132_EPH09P1_COLO-205_Intestin_905961,Homo sapiens,COLO-205,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH09P1_COLO-205_Intestin_905961,P-MTAB-44937,J132_EPH09P1_COLO-205_Intestin_905961:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_H09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_H09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.21.zip,COLO-205
J132_EPH10P1_BFTC-905_Bladder_910926,Homo sapiens,BFTC-905,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH10P1_BFTC-905_Bladder_910926,P-MTAB-44937,J132_EPH10P1_BFTC-905_Bladder_910926:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_H10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_H10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,BFTC-905
J132_EPH11P1_H2804_Lung_1240136,Homo sapiens,H2804,cell,P-MTAB-44941,P-MTAB-44940,J132_EPH11P1_H2804_Lung_1240136,P-MTAB-44937,J132_EPH11P1_H2804_Lung_1240136:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994157493061613625_H11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994157493061613625_H11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.22.zip,H2804
J132_EPA02P7_REH_Blood_909696,Homo sapiens,REH,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA02P7_REH_Blood_909696,P-MTAB-44937,J132_EPA02P7_REH_Blood_909696:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_A02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_A02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,REH
J132_EPA03P7_RH-41_Muscle_1240210,Homo sapiens,RH-41,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA03P7_RH-41_Muscle_1240210,P-MTAB-44937,J132_EPA03P7_RH-41_Muscle_1240210:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_A03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_A03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,RH-41
J132_EPA04P7_RPMI-8866_Blood_910544,Homo sapiens,RPMI-8866,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA04P7_RPMI-8866_Blood_910544,P-MTAB-44937,J132_EPA04P7_RPMI-8866_Blood_910544:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_A04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_A04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.1.zip,RPMI-8866
J132_EPA09P7_NCI-H1048_Lung_687995,Homo sapiens,NCI-H1048,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA09P7_NCI-H1048_Lung_687995,P-MTAB-44937,J132_EPA09P7_NCI-H1048_Lung_687995:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_A09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_A09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,NCI-H1048
J132_EPA10P7_OAW-42_Ovary_910548,Homo sapiens,OAW-42,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA10P7_OAW-42_Ovary_910548,P-MTAB-44937,J132_EPA10P7_OAW-42_Ovary_910548:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_A10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_A10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,OAW-42
J132_EPA11P7_OE33_Esophagus_910549,Homo sapiens,OE33,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA11P7_OE33_Esophagus_910549,P-MTAB-44937,J132_EPA11P7_OE33_Esophagus_910549:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_A11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_A11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,OE33
J132_EPA12P7_OVCAR-8_Ovary_905991,Homo sapiens,OVCAR-8,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA12P7_OVCAR-8_Ovary_905991,P-MTAB-44937,J132_EPA12P7_OVCAR-8_Ovary_905991:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_A12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_A12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,OVCAR-8
J132_EPB01P7_Ramos-2G6-4C10_Blood_910401,Homo sapiens,Ramos-2G6-4C10,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB01P7_Ramos-2G6-4C10_Blood_910401,P-MTAB-44937,J132_EPB01P7_Ramos-2G6-4C10_Blood_910401:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,Ramos-2G6-4C10
J132_EPB02P7_RCC-JW_Kidney_1524416,Homo sapiens,RCC-JW,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB02P7_RCC-JW_Kidney_1524416,P-MTAB-44937,J132_EPB02P7_RCC-JW_Kidney_1524416:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,RCC-JW
J132_EPB03P7_RH-18_Muscle_971774,Homo sapiens,RH-18,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB03P7_RH-18_Muscle_971774,P-MTAB-44937,J132_EPB03P7_RH-18_Muscle_971774:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,RH-18
J132_EPB04P7_RT4_Bladder_687455,Homo sapiens,RT4,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB04P7_RT4_Bladder_687455,P-MTAB-44937,J132_EPB04P7_RT4_Bladder_687455:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,RT4
J132_EPB05P7_PANC-10-05_Pancreas_925348,Homo sapiens,PANC-10-05,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB05P7_PANC-10-05_Pancreas_925348,P-MTAB-44937,J132_EPB05P7_PANC-10-05_Pancreas_925348:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,PANC-10-05
J132_EPB06P7_PE-CA-PJ15_Head & Neck_1240207,Homo sapiens,PE-CA-PJ15,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB06P7_PE-CA-PJ15_Head & Neck_1240207,P-MTAB-44937,J132_EPB06P7_PE-CA-PJ15_Head & Neck_1240207:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,PE-CA-PJ15
J132_EPB07P7_NCI-H1304_Lung_753599,Homo sapiens,NCI-H1304,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB07P7_NCI-H1304_Lung_753599,P-MTAB-44937,J132_EPB07P7_NCI-H1304_Lung_753599:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,NCI-H1304
J132_EPB08P7_NCI-H1915_Lung_1240184,Homo sapiens,NCI-H1915,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB08P7_NCI-H1915_Lung_1240184,P-MTAB-44937,J132_EPB08P7_NCI-H1915_Lung_1240184:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,NCI-H1915
J132_EPB09P7_NCI-H1623_Lung:NSCLC_687798,Homo sapiens,NCI-H1623,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB09P7_NCI-H1623_Lung:NSCLC_687798,P-MTAB-44937,J132_EPB09P7_NCI-H1623_Lung:NSCLC_687798:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,NCI-H1623
J132_EPB10P7_OCI-AML2_Blood_910947,Homo sapiens,OCI-AML2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB10P7_OCI-AML2_Blood_910947,P-MTAB-44937,J132_EPB10P7_OCI-AML2_Blood_910947:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,OCI-AML2
J132_EPB11P7_ONS-76_CNS_909248,Homo sapiens,ONS-76,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB11P7_ONS-76_CNS_909248,P-MTAB-44937,J132_EPB11P7_ONS-76_CNS_909248:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,ONS-76
J132_EPB12P7_OVISE_Ovary_1240198,Homo sapiens,OVISE,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB12P7_OVISE_Ovary_1240198,P-MTAB-44937,J132_EPB12P7_OVISE_Ovary_1240198:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_B12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_B12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,OVISE
J132_EPC02P7_RC-K8_Blood_1330995,Homo sapiens,RC-K8,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC02P7_RC-K8_Blood_1330995,P-MTAB-44937,J132_EPC02P7_RC-K8_Blood_1330995:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_C02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_C02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,RC-K8
J132_EPC03P7_RL_Blood_910861,Homo sapiens,RL,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC03P7_RL_Blood_910861,P-MTAB-44937,J132_EPC03P7_RL_Blood_910861:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_C03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_C03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,RL
J132_EPC04P7_RT-112_Bladder_909704,Homo sapiens,RT-112,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC04P7_RT-112_Bladder_909704,P-MTAB-44937,J132_EPC04P7_RT-112_Bladder_909704:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994158987071513201_C04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994158987071513201_C04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,RT-112
